code_element,page_type,page_name,rev_1,rev_2,rev_SHA_1,rev_timestamp_1,rev_SHA_2,rev_timestamp_2,doc_SHA,doc_timestamp,doc_link,source_link
..,repo,README.md,22,22,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,https://github.com/google/easy-grid/blob/56cfc1bb9e494c321146f3b99d0a79e121161786/README.md,https://github.com/google/easy-grid/blob/56cfc1bb9e494c321146f3b99d0a79e121161786/test/grid.test.js#L17
A,repo,README.md,80,80,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,https://github.com/google/easy-grid/blob/56cfc1bb9e494c321146f3b99d0a79e121161786/README.md,https://github.com/google/easy-grid/blob/56cfc1bb9e494c321146f3b99d0a79e121161786/test/grid.test.js#L28
C,repo,README.md,5,5,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,https://github.com/google/easy-grid/blob/56cfc1bb9e494c321146f3b99d0a79e121161786/README.md,https://github.com/google/easy-grid/blob/56cfc1bb9e494c321146f3b99d0a79e121161786/examples/examples.js#L75
CSS,repo,README.md,1,1,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,https://github.com/google/easy-grid/blob/56cfc1bb9e494c321146f3b99d0a79e121161786/README.md,https://github.com/google/easy-grid/blob/56cfc1bb9e494c321146f3b99d0a79e121161786/package.json#L4
D,repo,README.md,5,5,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,https://github.com/google/easy-grid/blob/56cfc1bb9e494c321146f3b99d0a79e121161786/README.md,https://github.com/google/easy-grid/blob/56cfc1bb9e494c321146f3b99d0a79e121161786/examples/examples.js#L76
LICENSE,repo,README.md,7,7,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,https://github.com/google/easy-grid/blob/56cfc1bb9e494c321146f3b99d0a79e121161786/README.md,https://github.com/google/easy-grid/blob/56cfc1bb9e494c321146f3b99d0a79e121161786/webpack.config.js#L8
SpacerGrid,repo,README.md,3,3,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,https://github.com/google/easy-grid/blob/56cfc1bb9e494c321146f3b99d0a79e121161786/README.md,https://github.com/google/easy-grid/blob/56cfc1bb9e494c321146f3b99d0a79e121161786/examples/examples.js#L144
className,repo,README.md,14,14,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,https://github.com/google/easy-grid/blob/56cfc1bb9e494c321146f3b99d0a79e121161786/README.md,https://github.com/google/easy-grid/blob/56cfc1bb9e494c321146f3b99d0a79e121161786/test/__snapshots__/grid.test.js.snap#L27
grid,repo,README.md,126,126,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,https://github.com/google/easy-grid/blob/56cfc1bb9e494c321146f3b99d0a79e121161786/README.md,https://github.com/google/easy-grid/blob/56cfc1bb9e494c321146f3b99d0a79e121161786/test/grid.test.js#L17
styled,repo,README.md,23,23,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,56cfc1bb9e494c321146f3b99d0a79e121161786,1551713346,https://github.com/google/easy-grid/blob/56cfc1bb9e494c321146f3b99d0a79e121161786/README.md,https://github.com/google/easy-grid/blob/56cfc1bb9e494c321146f3b99d0a79e121161786/test/grid.test.js#L18
